solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,2867224032558303744,5444.74,2.1621767E-5,4.3780212,0.2180627,1.7742452E-5,4.7000523,53.294987,2.2325925E-5,1.2945673E-5,9.380252E-6,-5544.238,-5548.393,1.107847
8013174454444875809,2867224032558303744,5445.8525,1.5106049E-4,4.380074,0.22145875,1.2396059E-4,4.7065177,53.13615,1.559785E-4,9.0446796E-5,6.5531705E-5,-5546.05,-5548.665,1.1040238
8013174454444875809,2867224032558303744,5444.612,1.7343853E-4,4.3778696,0.21712421,1.4232121E-4,4.699671,53.30071,1.7908857E-4,1.0384306E-4,7.5245516E-5,-5546.2964,-5548.5576,1.1080995
8013174454444875809,2867224032558303744,5445.344,2.6321854E-4,4.37729,0.21807721,2.1600103E-4,4.6966686,53.37054,2.717977E-4,1.5759881E-4,1.1419889E-4,-5548.96,-5550.111,1.1092484
8013174454444875809,2867224032558303744,5446.268,2.645879E-5,4.380224,0.22613283,2.1711465E-5,4.7059927,53.15357,2.7318714E-5,1.5842317E-5,1.1476397E-5,-5546.018,-5550.2124,1.1040328
8013174454444875809,2867224032558303744,5444.8657,7.833558E-5,4.378449,0.21707354,6.428205E-5,4.7017,53.25309,8.08883E-5,4.6902092E-5,3.3986205E-5,-5544.629,-5548.0967,1.1069717
8013174454444875809,2867224032558303744,5444.322,5.6055585E-5,4.378456,0.21343133,4.599961E-5,4.7025743,53.229473,5.7884186E-5,3.3561857E-5,2.432233E-5,-5545.716,-5549.457,1.1068075
8013174454444875809,2867224032558303744,5443.521,1.9714473E-4,4.3776407,0.2149503,1.6176757E-4,4.699952,53.294052,2.0356488E-4,1.1803465E-4,8.553023E-5,-5548.363,-5550.3037,1.1084889
8013174454444875809,2867224032558303744,5445.1885,1.6654596E-5,4.379191,0.22177802,1.36662065E-5,4.7036924,53.209606,1.7196293E-5,9.971793E-6,7.2245E-6,-5543.8633,-5548.1304,1.1057726
8013174454444875809,2867224032558303744,5444.2056,2.9226365E-5,4.379036,0.21679886,2.3982175E-5,4.7045975,53.185017,3.017805E-5,1.7498644E-5,1.2679406E-5,-5544.2993,-5548.3936,1.1058224
8013174454444875809,2867224032558303744,5446.5103,8.207746E-6,4.380094,0.22212228,6.7355168E-6,4.7059054,53.152267,8.475101E-6,4.914396E-6,3.560705E-6,-5545.6553,-5550.084,1.1040176
8013174454444875809,2867224032558303744,5444.812,9.792032E-5,4.3779273,0.21720465,8.0352955E-5,4.6997075,53.300808,1.0111092E-4,5.86281E-5,4.248282E-5,-5545.371,-5548.576,1.1079898
8013174454444875809,2867224032558303744,5444.2563,1.0129378E-5,4.3781767,0.21632592,8.311917E-6,4.7012615,53.26511,1.0459329E-5,6.0647394E-6,4.3945897E-6,-5544.122,-5548.422,1.1074752
8013174454444875809,2867224032558303744,5445.153,1.4977893E-4,4.3799686,0.21980645,1.2290609E-4,4.70698,53.12543,1.5465474E-4,8.9678426E-5,6.497632E-5,-5546.0093,-5548.627,1.1041403
8013174454444875809,2867224032558303744,5445.4697,1.5653894E-4,4.3793645,0.22248228,1.2845172E-4,4.7040014,53.199604,1.616305E-4,9.3726754E-5,6.790374E-5,-5545.6187,-5548.14,1.1054742
8013174454444875809,2867224032558303744,5444.5938,1.5452108E-4,4.3799148,0.22103123,1.2679111E-4,4.7071066,53.1248,1.5954475E-4,9.2517366E-5,6.702739E-5,-5547.5103,-5550.055,1.1043254
8013174454444875809,2867224032558303744,5444.881,9.235849E-5,4.3783903,0.22237346,7.578442E-5,4.7008424,53.279,9.536058E-5,5.5298693E-5,4.0061885E-5,-5545.9585,-5549.2446,1.1073525
8013174454444875809,2867224032558303744,5446.0796,3.8584338E-5,4.380146,0.22243483,3.1662465E-5,4.7064514,53.139942,3.9840277E-5,2.3102308E-5,1.673797E-5,-5545.1123,-5549.1533,1.1039412
8013174454444875809,2867224032558303744,5444.827,2.347802E-5,4.377715,0.22014037,1.926529E-5,4.698579,53.332508,2.4241963E-5,1.40571465E-5,1.0184816E-5,-5545.0684,-5549.187,1.1085306
8013174454444875809,2867224032558303744,5445.192,2.212057E-5,4.3780503,0.21803974,1.8152277E-5,4.6997576,53.301014,2.2841396E-5,1.3244392E-5,9.597004E-6,-5544.624,-5548.781,1.1077849
8013174454444875809,2867224032558303744,5444.017,1.07301625E-4,4.378287,0.21515983,8.8048975E-5,4.702017,53.24451,1.1079769E-4,6.4244115E-5,4.6553578E-5,-5545.6177,-5548.7056,1.1072137
8013174454444875809,2867224032558303744,5444.836,2.1831362E-4,4.3793693,0.21833307,1.7914441E-4,4.7051406,53.168743,2.2542285E-4,1.3071188E-4,9.4710966E-5,-5546.262,-5547.9966,1.1052399
